exp_string,bins,meanCoverage,standardError,feature,merged_bins,max_cvg,norm_cvg,norm_SE
L3 Syp,6,0.0020973393963118064,5.802078024002698e-4,threeUTRs,154.5,0.00902513008957694,0.2323888271410081,0.06428802650394455
L3 Syp,7,0.002952841616295442,6.749963080288926e-4,threeUTRs,155.25,0.00902513008957694,0.32717995053674165,0.074790756623934
L3 Syp,8,0.003124192980579794,6.562020145776777e-4,threeUTRs,156,0.00902513008957694,0.3461659776170875,0.07270831645247094
L3 Syp,9,0.002721626057914742,6.096726311433422e-4,threeUTRs,156.75,0.00902513008957694,0.30156086736721155,0.06755278041337585
L3 Syp,10,0.002257844338215789,5.081508993758468e-4,threeUTRs,157.5,0.00902513008957694,0.25017305189022787,0.05630399720916009
L3 Syp,11,0.002419686272472194,5.877301013009076e-4,threeUTRs,158.25,0.00902513008957694,0.26810541770103374,0.06512151021287471
L3 Syp,12,0.003622882833786798,7.34255177190768e-4,threeUTRs,159,0.00902513008957694,0.4014216745718535,0.08135674166500427
L3 Syp,13,0.0037236645792720208,7.35796590436885e-4,threeUTRs,159.75,0.00902513008957694,0.4125884660180638,0.08152753291463924
L3 Syp,14,0.004253471933729651,7.888103054895265e-4,threeUTRs,160.5,0.00902513008957694,0.47129203585020407,0.08740154409525
L3 Syp,15,0.003629141372504026,7.353382549521386e-4,threeUTRs,161.25,0.00902513008957694,0.40211513146999356,0.08147674855140045
L3 Syp,16,0.005153737381494057,8.734781723453865e-4,threeUTRs,162,0.00902513008957694,0.5710430021885304,0.09678288996123838
L3 Syp,17,0.005867330846766862,9.490691762577122e-4,threeUTRs,162.75,0.00902513008957694,0.6501103904909915,0.10515850373766751
L3 Syp,18,0.006353143561515045,9.918110219588792e-4,threeUTRs,163.5,0.00902513008957694,0.7039392782661654,0.10989437405498617
L3 Syp,19,0.007123752326177717,0.0010240652974061078,threeUTRs,164.25,0.00902513008957694,0.789324060204394,0.11346820347651206
L3 Syp,20,0.005215275811222675,9.16836864490999e-4,threeUTRs,165,0.00902513008957694,0.5778615664771148,0.10158710792987322
L3 Syp,21,0.0045829377295243156,8.465452842123629e-4,threeUTRs,165.75,0.00902513008957694,0.5077974149998257,0.0937986794439708
L3 Syp,22,0.005667555861552634,9.63146369750548e-4,threeUTRs,166.5,0.00902513008957694,0.6279749771250449,0.10671828108748027
L3 Syp,23,0.0047473643379184974,8.52949517567724e-4,threeUTRs,167.25,0.00902513008957694,0.5260161671687364,0.09450827955962535
L3 Syp,24,0.004152480082007347,7.689819093104416e-4,threeUTRs,168,0.00902513008957694,0.4601019642700793,0.08520452355568076
L3 Syp,25,0.005172519218969079,8.605343292244636e-4,threeUTRs,168.75,0.00902513008957694,0.5731240622163204,0.09534868978988886
L3 Syp,26,0.0045945335141344456,8.002120481470372e-4,threeUTRs,169.5,0.00902513008957694,0.5090822479601308,0.08866487687210142
L3 Syp,27,0.004568482725564455,8.176424478958468e-4,threeUTRs,170.25,0.00902513008957694,0.5061957755978015,0.09059619526594262
L3 Syp,28,0.0041534167135762875,7.998142657072113e-4,threeUTRs,171,0.00902513008957694,0.4602057446654469,0.08862080189081276
L3 Syp,29,0.004287377049600147,8.08664985582888e-4,threeUTRs,171.75,0.00902513008957694,0.47504878124157,0.08960147693791246
L3 Syp,30,0.0046129633070958005,7.884040979781461e-4,threeUTRs,172.5,0.00902513008957694,0.5111243008478381,0.08735653560148329
L3 Syp,31,0.00589005310831774,9.21552470732814e-4,threeUTRs,173.25,0.00902513008957694,0.6526280563113568,0.1021096052451486
L3 Syp,32,0.005070357655873551,8.595438054023225e-4,threeUTRs,174,0.00902513008957694,0.5618043845959928,0.09523893803979663
L3 Syp,33,0.004793944535730626,8.485746328955183e-4,threeUTRs,174.75,0.00902513008957694,0.5311773335286456,0.09402353478267655
L3 Syp,34,0.0063439524691707525,9.824332374010107e-4,threeUTRs,175.5,0.00902513008957694,0.7029208893617321,0.1088552993308779
L3 Syp,35,0.0063740069545627845,9.777529077349115e-4,threeUTRs,176.25,0.00902513008957694,0.706250978246184,0.1083367107211132
L3 Syp,36,0.006278928941355944,9.49195421804008e-4,threeUTRs,177,0.00902513008957694,0.6957161701865588,0.10517249196221859
L3 Syp,37,0.005684970543705351,8.935331937373276e-4,threeUTRs,177.75,0.00902513008957694,0.6299045539820953,0.09900502096576566
L3 Syp,38,0.006441756692282224,0.0010038615711904834,threeUTRs,178.5,0.00902513008957694,0.7137577661868567,0.11122959572071277
L3 Syp,39,0.006087579871689811,9.697317721721441e-4,threeUTRs,179.25,0.00902513008957694,0.6745143628145941,0.10744795504854611
L3 Syp,40,0.005792512684812966,9.346064551631538e-4,threeUTRs,180,0.00902513008957694,0.6418204089382267,0.10355600926379159
L3 Syp,41,0.005330073946984983,8.998694522160348e-4,threeUTRs,180.75,0.00902513008957694,0.5905813981718278,0.09970708934769679
L3 Syp,42,0.00565520803641934,9.600470114697801e-4,threeUTRs,181.5,0.00902513008957694,0.6266068167760263,0.10637486683749098
L3 Syp,43,0.0057987493713788415,9.450844048374334e-4,threeUTRs,182.25,0.00902513008957694,0.6425114445802589,0.10471698418274378
L3 Syp,44,0.005681684072408839,9.457857782254428e-4,threeUTRs,183,0.00902513008957694,0.6295404072868241,0.10479469756538182
L3 Syp,45,0.005488734173897986,9.272924625164184e-4,threeUTRs,183.75,0.00902513008957694,0.6081612253142906,0.10274560624753121
L3 Syp,46,0.006026370109658242,9.767668230476595e-4,threeUTRs,184.5,0.00902513008957694,0.6677322154744401,0.10822745083483291
L3 Syp,47,0.006098832334962032,9.609305915384556e-4,threeUTRs,185.25,0.00902513008957694,0.6757611551777554,0.10647276903501121
L3 Syp,48,0.007379170784048751,0.0010822575583446787,threeUTRs,186,0.00902513008957694,0.81762486643498955,0.11991600648444618
L3 Syp,49,0.006287156000367984,9.678260146628083e-4,threeUTRs,186.75,0.00902513008957694,0.6966277425329277,0.10723679382533707
L3 Syp,50,0.007006194370336477,0.0010565462844687244,threeUTRs,187.5,0.00902513008957694,0.7762984356788255,0.11706715293654574
L3 Syp,51,0.005084575543401182,9.010449333804366e-4,threeUTRs,188.25,0.00902513008957694,0.5633797510878344,0.09983733469072618
L3 Syp,52,0.005858432094306851,9.471086968368104e-4,threeUTRs,189,0.00902513008957694,0.649124393350597,0.10494127923215418
L3 Syp,53,0.004685590418853207,8.430836073077502e-4,threeUTRs,189.75,0.00902513008957694,0.5191715102549671,0.09341511966474828
L3 Syp,54,0.005470881032438863,9.043388944042107e-4,threeUTRs,190.5,0.00902513008957694,0.606183066408887,0.10020231126071251
L3 Syp,55,0.006634328239278921,0.0010492555029830224,threeUTRs,191.25,0.00902513008957694,0.7350950261582224,0.1162593217570127
L3 Syp,56,0.006181556279144198,0.0010004407332552838,threeUTRs,192,0.00902513008957694,0.684927111054414,0.11085056096982865
L3 Syp,57,0.005867132778957585,9.363174979382501e-4,threeUTRs,192.75,0.00902513008957694,0.6500884442356676,0.10374559575818154
L3 Syp,58,0.006012825863295542,9.403381796257627e-4,threeUTRs,193.5,0.00902513008957694,0.6662314895870268,0.10419109423273053
L3 Syp,59,0.004944604029528389,8.942142926663281e-4,threeUTRs,194.25,0.00902513008957694,0.5478706656249618,0.09908048790333226
L3 Syp,60,0.005675676092157391,9.452021199252975e-4,threeUTRs,195,0.00902513008957694,0.6288747126993981,0.10473002721776883
L3 Syp,61,0.005278928521834746,8.790517682301491e-4,threeUTRs,195.75,0.00902513008957694,0.5849143967388729,0.09740045401066959
L3 Syp,62,0.005029203305178421,8.512572641323944e-4,threeUTRs,196.5,0.00902513008957694,0.5572444114668899,0.09432077495653003
L3 Syp,63,0.004846226449788947,8.476862189407403e-4,threeUTRs,197.25,0.00902513008957694,0.5369702598952917,0.09392509698222823
L3 Syp,64,0.004957448971041022,8.585393617257048e-4,threeUTRs,198,0.00902513008957694,0.5492939073273132,0.0951276439457893
L3 Syp,65,0.005487446571462913,8.864012074795037e-4,threeUTRs,198.75,0.00902513008957694,0.6080185567408415,0.09821478457171517
L3 Syp,66,0.005272517348054363,8.335994167891205e-4,threeUTRs,199.5,0.00902513008957694,0.5842040276121401,0.09236425497642839
L3 Syp,67,0.006312320987492513,9.858801263257302e-4,threeUTRs,200.25,0.00902513008957694,0.6994160665653527,0.10923722057638995
L3 Syp,68,0.005921256900607188,9.274023026095364e-4,threeUTRs,201,0.00902513008957694,0.656085490384854,0.10275777671953858
L3 Syp,69,0.005734982929105121,9.224554756559659e-4,threeUTRs,201.75,0.00902513008957694,0.6354460126539797,0.10220965975009083
L3 Syp,70,0.005656591019186708,9.321101143117077e-4,threeUTRs,202.5,0.00902513008957694,0.6267600536550121,0.10327941038636053
L3 Syp,71,0.006492490069872604,9.978190252045683e-4,threeUTRs,203.25,0.00902513008957694,0.7193791120385883,0.11056007119021392
L3 Syp,72,0.006882153619426524,0.0010372089058953943,threeUTRs,204,0.00902513008957694,0.7625545062640897,0.11492453799566385
L3 Syp,73,0.006211742323697842,9.94277045309693e-4,threeUTRs,204.75,0.00902513008957694,0.6882717769211704,0.11016761370098993
L3 Syp,74,0.007029167239993893,0.001055911816057228,threeUTRs,205.5,0.00902513008957694,0.7788438693101863,0.11699685274084781
L3 Syp,75,0.00683071402747118,0.0010456666818291333,threeUTRs,206.25,0.00902513008957694,0.7568549106411134,0.1158616741753968
L3 Syp,76,0.005852638183217187,9.793800967882078e-4,threeUTRs,207,0.00902513008957694,0.6484824179959864,0.10851700607831537
L3 Syp,77,0.0057359837155079784,9.118845078440901e-4,threeUTRs,207.75,0.00902513008957694,0.6355569015157383,0.101038378260854
L3 Syp,78,0.006156493992970517,9.540189079130164e-4,threeUTRs,208.5,0.00902513008957694,0.6821501664647038,0.10570694255308366
L3 Syp,79,0.007081682298723576,0.0010509296241406649,threeUTRs,209.25,0.00902513008957694,0.7846626285090518,0.11644481727242648
L3 Syp,80,0.0068780482631993385,9.467764753377681e-4,threeUTRs,210,0.00902513008957694,0.7620996257043151,0.10490446851632573
L3 Syp,81,0.006107556927230326,9.151731388618873e-4,threeUTRs,210.75,0.00902513008957694,0.6767278550681392,0.10140276425697335
L3 Syp,82,0.007527057380416397,0.0010601927146498824,threeUTRs,211.5,0.00902513008957694,0.8340109567073546,0.11747118369787174
L3 Syp,83,0.00902513008957694,0.0011632120557035224,threeUTRs,212.25,0.00902513008957694,1,0.12888590459730967
L3 Syp,84,0.0063595440202258375,9.058949446630444e-4,threeUTRs,213,0.00902513008957694,0.7046484601446832,0.10037472431663406
L3 Syp,85,0.005769739188804028,9.193189974447086e-4,threeUTRs,213.75,0.00902513008957694,0.6392970662514282,0.10186213254769852
L3 Syp,86,0.0052690880872701,8.542584980596373e-4,threeUTRs,214.5,0.00902513008957694,0.5838240595950337,0.09465331685869154
L3 Syp,87,0.005402443433082755,8.350479890573546e-4,threeUTRs,215.25,0.00902513008957694,0.5986000622109591,0.0925247592853809
L3 Syp,88,0.006062165187680546,9.160521892974015e-4,threeUTRs,216,0.00902513008957694,0.6716983719361229,0.1015001645633168
L3 Syp,89,0.00483792317054316,8.1966152557603e-4,threeUTRs,216.75,0.00902513008957694,0.5360502422153941,0.09081991255978142
L3 Syp,90,0.005697681938152378,8.706148876269469e-4,threeUTRs,217.5,0.00902513008957694,0.6313129984389467,0.0964656330696456
L3 Syp,91,0.005710893173018772,8.81785055869524e-4,threeUTRs,218.25,0.00902513008957694,0.6327768260774703,0.09770330700140172
L3 Syp,92,0.006399863681726624,9.63081380536375e-4,threeUTRs,219,0.00902513008957694,0.7091159482695748,0.10671108017031589
L3 Syp,93,0.005218820673635658,8.891894950545274e-4,threeUTRs,219.75,0.00902513008957694,0.5782543433543232,0.0985237316503001
L3 Syp,94,0.004651624745438278,8.13788201344944e-4,threeUTRs,220.5,0.00902513008957694,0.5154080549830974,0.09016913809195752
L3 Syp,95,0.003865142487205711,7.278777246545934e-4,threeUTRs,221.25,0.00902513008957694,0.4282644625443723,0.0806501089103651
L3 Syp,96,0.0033652132304266944,6.514964065962499e-4,threeUTRs,222,0.00902513008957694,0.3728714375334219,0.07218692696171311
L3 Syp,97,0.004378198754358915,7.860650364678087e-4,threeUTRs,222.75,0.00902513008957694,0.48511198297465724,0.08709736354666285
L3 Syp,98,0.004052632571499428,7.596017839323141e-4,threeUTRs,223.5,0.00902513008957694,0.44903868767274446,0.08416518946464527
L3 Syp,99,0.002841304173105103,6.410107147136023e-4,threeUTRs,224.25,0.00902513008957694,0.3148214092101016,0.07102509419270323
L3 Syp,100,0.0020212819852826794,5.209186878755651e-4,threeUTRs,225,0.00902513008957694,0.22396153465056906,0.057718690224440136
