gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,label,label_colour_id,exp
FBgn0053160,CG33160,0.825974777,-0.135584211,0.137673117,-1.013640383,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030973,CG7332,1650.548542,-0.135575278,0.140284186,-0.966432648,0.709513264,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031768,IPIP,463.4864125,-0.135505617,0.157999229,-0.85759466,0.746871772,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0027505,Rab3-GAP,400.5304525,-0.135428814,0.209885447,-0.645165642,0.826358336,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032883,Rhau,747.1925092,-0.135359533,0.15704626,-0.861891492,0.745542635,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053116,CG33116,845.2461541,-0.135279525,0.189526038,-0.713747175,0.806046656,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037234,CG9795,1402.820973,-0.13526429,0.147786483,-0.915265167,0.723950038,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263199,Galk,439.9825529,-0.135190564,0.221526598,-0.610210537,0.839192254,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266359,CR45007,2.129698617,-0.135166377,0.224612536,-0.606617585,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0054034,CG34034,1.607342587,-0.135145571,0.225804293,-0.601899868,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040370,CG13375,346.811032,-0.134997325,0.17568459,-0.768404816,0.784237445,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034296,CG10912,3.218995793,-0.134942418,0.254367151,-0.528306067,0.860926547,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035689,CG7376,430.5027496,-0.134915881,0.234371386,-0.575573676,0.849104596,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037817,Cyp12e1,146.5607029,-0.13485462,0.261417372,-0.515635409,0.865553652,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031799,Pez,261.0646567,-0.134844415,0.198464999,-0.679358937,0.818808462,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0024846,p38b,298.2653254,-0.134835823,0.229512925,-0.5874045,0.845938192,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052847,CG32847,13.22955725,-0.134704485,0.328852025,-0.410772608,0.893191993,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031633,Fnta,304.5936805,-0.134693484,0.276284539,-0.487436173,0.875297414,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261872,scaf6,3120.43468,-0.13464704,0.204115672,-0.659668384,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0065066,Me28S-A2564,42.68057433,-0.134544311,0.323309101,-0.415622033,0.892491943,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034397,CG15082,20.49619597,-0.134537078,0.322512241,-0.417907404,0.892461202,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263831,Gen,158.0784448,-0.134417523,0.199954839,-0.67226466,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001105,Gbeta13F,16564.63427,-0.134317821,0.166141536,-0.808455405,0.76879138,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0032032,CG17294,149.8029795,-0.134292329,0.262572425,-0.511274161,0.86648656,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036962,CG17122,499.1770056,-0.13427862,0.314365362,-0.427235206,0.889129041,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032408,CG6712,305.1468072,-0.134277963,0.199248891,-0.673870908,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038332,CG6136,94.69390506,-0.134252772,0.27002273,-0.496907488,0.871952768,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035857,CG8006,6.056834902,-0.134190726,0.304992338,-0.443291377,0.88375391,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262413,mir-9b,1.350394208,-0.134079329,0.197337026,-0.705160491,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001202,hook,717.1280312,-0.13405788,0.247647811,-0.541273179,0.858411916,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034655,CG10307,9.070637885,-0.134037212,0.327316868,-0.408618403,0.893352403,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0010812,unc-45,373.2800248,-0.133958149,0.202757667,-0.660607851,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039566,CG4849,764.861,-0.133957643,0.221515055,-0.604690924,0.839901263,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0000592,Est-6,1.242483157,-0.133881405,0.200487312,-0.681528055,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034321,CG14502,9.133562973,-0.133836957,0.328739538,-0.407141214,0.894180392,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0013972,Gycalpha99B,663.669341,-0.13371821,0.220725192,-0.60577075,0.839723788,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263391,hts,9085.574814,-0.133563153,0.163957901,-0.814616511,0.766597315,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0029798,CG4078,292.66862,-0.133561071,0.178669163,-0.747475079,0.793697155,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035886,Jon66Ci,1.104807223,-0.13348776,0.167703203,-0.887665023,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0275433,CR46265,43.92433488,-0.133456456,0.327138856,-0.408591455,0.893352403,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030558,CG1461,2.02557043,-0.133402797,0.242935105,-0.556678594,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011710,Sep1,1069.49562,-0.133389361,0.192078606,-0.694432785,0.813078322,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030319,CG2533,3.553318295,-0.133362889,0.29142041,-0.461037618,0.880443422,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028990,Spn27A,259.6234639,-0.133345537,0.226421214,-0.588836616,0.845716116,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037848,Tsp86D,470.1134577,-0.133274428,0.213866715,-0.623093691,0.833893704,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000629,E(z),925.8348394,-0.133163908,0.20207161,-0.658954411,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266884,CR45345,2.915354215,-0.13303224,0.216034942,-0.6366842,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031227,CG3709,114.7706336,-0.132998638,0.255344208,-0.520571209,0.863549058,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0016726,RpL29,2686.564523,-0.132973175,0.226409711,-0.587323031,0.845938192,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0016984,sktl,1489.871222,-0.132943208,0.185485143,-0.716742127,0.805391859,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263000,CG43308,2.121652417,-0.132828259,0.167256145,-0.892032453,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035032,ATPsynF,465.9191714,-0.132563042,0.20060066,-0.660879457,0.821932543,TRUE,FALSE,Syp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0020521,pio,171.3667869,-0.13252545,0.309217375,-0.428380753,0.888453241,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001099,gdl,14.8378822,-0.132422406,0.320867457,-0.41266694,0.892819752,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025388,CG12179,757.3756613,-0.13237606,0.196161286,-0.674851118,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261814,CR42756,1.670807656,-0.132215749,0.181472208,-0.784056423,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037383,CG2023,110.2080714,-0.132172119,0.230360892,-0.573546293,0.849528989,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015019,CCT3,1921.316196,-0.132170846,0.241262984,-0.547814949,0.857471847,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0259916,CG42445,31.0665325,-0.132099969,0.28811293,-0.458472233,0.88132947,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0027945,ppl,158.4145536,-0.1320299,0.200546812,-0.658323861,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085224,CG34195,95.43673689,-0.131978889,0.248889092,-0.530353933,0.860778373,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0022097,Vha36-1,481.1820894,-0.131926693,0.276765025,-0.476609806,0.877627799,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030029,CG15343,20.78092146,-0.131895675,0.318880498,-0.412986061,0.892772612,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037578,CG9601,233.9569218,-0.13184937,0.252191327,-0.52267505,0.862834982,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034496,CG9143,309.6913146,-0.131837956,0.196222319,-0.671790835,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040384,CG32795,604.3001215,-0.131828021,0.184713471,-0.713650105,0.806046656,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0261526,NT1,14.11713784,-0.131785267,0.323376597,-0.406174508,0.894471053,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0017418,ari-1,1492.410546,-0.131713083,0.1497931,-0.879298365,0.739856177,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0031302,CG14340,1.047337179,-0.131683184,0.165757108,-0.855379202,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267286,CR45722,1.047337179,-0.131683184,0.165757108,-0.855379202,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265191,Gyg,962.490683,-0.131495274,0.212992261,-0.617398033,0.83611316,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034137,CG4945,6.776154819,-0.131473798,0.314353998,-0.419651817,0.891890611,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000351,cort,69.41337756,-0.131405317,0.243222115,-0.540110707,0.858411916,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037549,CG7878,791.4943319,-0.131252757,0.19257073,-0.68154546,0.81825925,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032243,Klp31E,201.6883478,-0.131226182,0.223757566,-0.586316735,0.846258552,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030291,CG1738,70.0434843,-0.130862764,0.278246517,-0.470059129,0.877991622,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036094,CG14153,0.733032345,-0.130754842,0.135503576,-0.950546529,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038868,CG5862,113.2117806,-0.130605718,0.252721301,-0.516832937,0.865241369,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030851,CG8326,52.33789135,-0.130598364,0.274614797,-0.475227643,0.877991622,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029686,Glos,171.9757823,-0.130593759,0.202288488,-0.64551878,0.826234942,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052350,Vps11,311.9120508,-0.130466268,0.208160331,-0.626669936,0.832580138,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039328,CHKov2,29.28530367,-0.130308229,0.316845016,-0.411248673,0.893169035,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038974,CG5377,30.63927416,-0.129985401,0.301845808,-0.430224824,0.887818454,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0020377,Sr-CII,4.99189474,-0.12965138,0.309586917,-0.417733516,0.892461202,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028897,CG4935,76.50467398,-0.129647902,0.238207178,-0.54408781,0.85803204,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267809,CR46134,13.164622,-0.129466076,0.31950401,-0.4072963,0.89414333,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003741,tra,252.3147842,-0.129443788,0.174954841,-0.739848094,0.797926281,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261397,didum,1889.005737,-0.129267833,0.241187862,-0.535979275,0.859740245,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029977,hdm,46.94946816,-0.1292265,0.289064754,-0.447404901,0.883019579,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262901,CR43256,5.484092951,-0.129032232,0.306577332,-0.423574462,0.890182956,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266819,CR45281,53.09440876,-0.128705439,0.307668254,-0.418758247,0.892244086,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034387,Cyp12b2,54.14581587,-0.128703108,0.289301884,-0.444400232,0.883241123,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267453,CR45803,3.519362845,-0.128697778,0.238035371,-0.550473999,0.857121043,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003044,Pcl,2404.227504,-0.128635122,0.168734245,-0.762358701,0.786260556,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0261286,Mat89Ba,468.1303696,-0.12863463,0.166259328,-0.773657593,0.781338077,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0046878,Obp83cd,3.563717237,-0.128419862,0.286114407,-0.452369633,0.882659998,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035103,Vdup1,188.0595034,-0.128403757,0.207344354,-0.619219526,0.834972716,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036501,CG7272,46.47373038,-0.128221154,0.298322904,-0.429341706,0.887955949,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0031683,CG4230,1125.334019,-0.128043821,0.243531225,-0.52574849,0.862084691,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003141,pr,217.5086485,-0.128041949,0.268680385,-0.47641608,0.877627799,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266094,CR44831,22.21812076,-0.127953907,0.321206934,-0.398995981,0.896255952,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0020389,Papss,426.9058478,-0.127944499,0.179176768,-0.714010116,0.806046656,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266139,CR44845,2.737279676,-0.127757741,0.267099205,-0.47799125,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052344,CG32344,582.5081294,-0.127748395,0.181007936,-0.705713334,0.808508228,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032494,CG5945,0.826571178,-0.127735165,0.175412466,-0.748726635,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035343,CG16762,0.826571178,-0.127735165,0.175412466,-0.748726635,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266762,CR45227,0.826571178,-0.127735165,0.175412466,-0.748726635,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028700,RfC38,177.6934077,-0.127677198,0.264506776,-0.482544512,0.876314658,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004856,Bx42,990.7881352,-0.127650984,0.181951576,-0.701552261,0.809551611,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261792,snRNP-U1-C,158.3793881,-0.127629949,0.265740268,-0.480120603,0.876839565,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052442,Arv1,83.02995996,-0.127587885,0.25040289,-0.509351171,0.867159766,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039864,CG11550,1.761202053,-0.127527649,0.205118428,-0.632417065,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031700,CG14022,1.683762697,-0.127500894,0.211673013,-0.612477537,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035623,mthl2,6.652312964,-0.127494174,0.280039799,-0.454522718,0.882609051,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028965,A16,633.5115114,-0.127472161,0.158767788,-0.802883617,0.770491179,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028471,Nab2,1290.983948,-0.127419789,0.1832077,-0.695470662,0.812507409,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267977,mh,109.5313022,-0.127344193,0.239323594,-0.531953883,0.860778373,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032172,CG5850,745.2513783,-0.127145877,0.169147233,-0.751691319,0.7920489,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051159,mRRF2,149.0166545,-0.127095074,0.228293386,-0.556681141,0.855160956,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032194,CG4901,253.1121027,-0.127056241,0.202458368,-0.627477109,0.832580138,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033921,tej,16.26110921,-0.12704027,0.321052173,-0.395369447,0.898089353,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015527,peng,648.5385691,-0.127021038,0.231587615,-0.548440412,0.857374549,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033308,CG8736,16.223495,-0.126938693,0.328334174,-0.387649485,0.901171278,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037017,CG4074,87.21741784,-0.12689556,0.284506914,-0.445678458,0.883156574,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0061198,HSPC300,163.8225684,-0.1268878,0.276315091,-0.458999184,0.88132947,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266051,CR44816,21.09460117,-0.126880928,0.320617534,-0.396465634,0.89768701,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031997,PGAP5,176.5606455,-0.126834902,0.243372496,-0.520988548,0.863245703,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035263,CG12035,0.99139093,-0.126822589,0.167959766,-0.82527119,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051614,His-Psi:CR31614,2.25501591,-0.126703236,0.259565492,-0.486067981,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0027567,CG8108,8583.628217,-0.126589314,0.154392617,-0.819919914,0.763750365,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038869,Smyd5,165.6214373,-0.126559228,0.23222765,-0.544834281,0.85803204,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011280,Obp19d,1.643376319,-0.126522084,0.220665013,-0.583376712,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035720,CG10077,14183.05153,-0.126507113,0.199306115,-0.634737438,0.829505328,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0004839,otk,4454.918151,-0.126486146,0.187163407,-0.675800281,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265058,CR44169,11.61680824,-0.126315019,0.328826372,-0.385219113,0.901267321,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034117,CG7997,294.0897511,-0.12595617,0.225010243,-0.559702246,0.854499977,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032478,CG5458,12.19187975,-0.125923457,0.325775657,-0.388127805,0.901058176,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0010516,wal,300.5222568,-0.125880635,0.233799882,-0.538324216,0.858670132,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052594,be,309.2231781,-0.125845206,0.181859488,-0.691989209,0.813810704,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263219,Dscam4,7434.729182,-0.125776123,0.176140156,-0.714070815,0.806046656,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0031824,CG9547,28.28995582,-0.125775453,0.327676098,-0.382992369,0.90182907,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035754,MED4,179.3548149,-0.125676581,0.279548544,-0.449448531,0.882993781,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035644,DNApol-epsilon58,108.2499087,-0.125642848,0.225714969,-0.556538928,0.855160956,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000251,cad,6.455481242,-0.125636454,0.309346667,-0.404426476,0.895068401,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038751,CG4770,5.542181133,-0.125583218,0.30759179,-0.411507872,0.893169035,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265724,CR44531,1.272163159,-0.125548581,0.132313554,-1.144225968,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036742,CG7497,53.50211906,-0.125488735,0.264788472,-0.473900852,0.877991622,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
