gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature,group,comparison_type,fill_group
FBgn0035142,Hipk,2000420,-2.1554571147541992e-5,-3.4697466505988326e-16,18850,0.00179347938004121,-0.00275677519405777,3.25593853023057,5.6608868560909e-4,Imp to shuffled Syp binding sites,126,3,51,53,2,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035142,Hipk,448370,-2.078785636781005e-5,-0.00715442139409608,18850,0.00179347938004121,-0.00275677519405777,3.2545631420779726,5.688354371949e-4,Syp to shuffled Imp binding sites,126,3,51,53,2,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035246,CG13928,980490,-9.256805834859633e-5,-2.615463396500152e-16,44850,-3.8811587832988e-4,-2.1582357147611862e-16,-0.9243491052746527,0.822345221491873,Imp to shuffled Syp binding sites,633,7,283,73,1,73,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035246,CG13928,92365,-6.84925397210538e-5,-1.7903713621226343e-16,44850,-3.8811587832988e-4,-2.1582357147611862e-16,-0.9996471876756712,0.8412566641063106,Syp to shuffled Imp binding sites,633,7,283,73,1,73,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035397,CG11486,1336040,-9.026958194462424e-5,-0.01168144894331596,98425,0.0021167433987654,-0.00841701892129684,8.765217606265969,9.465208658646427e-19,Imp to shuffled Syp binding sites,478,8,95,105,3,48,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035397,CG11486,326120,-7.750768757139419e-5,-0.0094031552491996,98425,0.0021167433987654,-0.00841701892129684,8.714533363704984,1.4818927249506734e-18,Syp to shuffled Imp binding sites,478,8,95,105,3,48,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035398,Cht7,179265,-2.1335804099168e-4,-6.194249580754288e-17,32775,0.00144438455037549,-1.2235556309230055e-16,3.563800359745646,1.8302157265196e-4,Imp to shuffled Syp binding sites,230,4,95,57,2,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035398,Cht7,72335,-2.0359468057838e-4,-9.496140803348446e-17,32775,0.00144438455037549,-1.2235556309230055e-16,3.5428111738886727,1.9821802345228e-4,Syp to shuffled Imp binding sites,230,4,95,57,2,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035423,eIF1,22800,-6.1862768205223e-4,-2.2204460492503185e-16,4800,-0.00173840112262803,-0.00459837083908004,-1.0261597487776684,0.8475659948749819,Imp to shuffled Syp binding sites,124,1,124,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035423,eIF1,7600,-5.3580844201002e-4,-1.6832782398507e-4,4800,-0.00173840112262803,-0.00459837083908004,-1.1020552535969093,0.8647535414304292,Syp to shuffled Imp binding sites,124,1,124,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035495,CG14989,910025,-7.697488457127265e-5,-0.00408058146734601,15575,6.4098532580874e-4,-0.00258454184144943,1.166784089781845,0.12165771950123108,Imp to shuffled Syp binding sites,423,7,118,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035495,CG14989,71575,-5.638366860370742e-5,0,15575,6.4098532580874e-4,-0.00258454184144943,1.133320531728258,0.12854855926342235,Syp to shuffled Imp binding sites,423,7,118,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035499,Chd64,95620,-1.3076555350337e-4,-3.376760621917079e-17,14000,0.00203423020959004,4.630956279059573e-17,3.528807695728003,2.0938745436876e-4,Imp to shuffled Syp binding sites,102,3,47,73,1,73,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035499,Chd64,68300,-1.5822717147806e-4,-8.44076171833578e-18,14000,0.00203423020959004,4.630956279059573e-17,3.573568415586304,1.7666644954313e-4,Syp to shuffled Imp binding sites,102,3,47,73,1,73,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035601,Uev1A,262615,-1.1052117626878e-4,-6.635872699844541e-17,29150,0.0018826301800326,-1.1655297638018966e-16,5.041149673180374,2.3275594674091381e-7,Imp to shuffled Syp binding sites,215,3,95,105,3,51,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035601,Uev1A,109010,-9.421098944884916e-5,-1.2262271257492841e-16,29150,0.0018826301800326,-1.1655297638018966e-16,4.999897365523524,2.8846645282978464e-7,Syp to shuffled Imp binding sites,215,3,95,105,3,51,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035772,Sh3beta,771940,-6.807465747429336e-5,-0.01033250849583598,28600,-0.00862311829140729,-0.0116678320006635,-17.546568630081868,1,Imp to shuffled Syp binding sites,262,2,166,73,1,73,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035772,Sh3beta,326590,-5.887305714977632e-5,-0.0084800306023949,28600,-0.00862311829140728,-0.0116678320006635,-17.565441299644913,1,Syp to shuffled Imp binding sites,262,2,166,73,1,73,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035844,CG13676,20700,-2.6791066740326e-4,-0.00728023881952874,1500,-0.02158367608914104,1.9495632206317975e-17,-13.836361609002408,1,Imp to shuffled Syp binding sites,29,1,29,73,1,73,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035844,CG13676,49680,-1.0257731902714e-4,-2.166723512375652e-17,1500,-0.02158367608914104,1.9495632206317975e-17,-13.943681798960322,1,Syp to shuffled Imp binding sites,29,1,29,73,1,73,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0035936,Tsp66E,262260,-1.4155018540778e-4,-3.266171417240283e-16,5875,-0.00391643928063315,-2.6860805322852063e-16,-4.841573614663052,0.9999993394332268,Imp to shuffled Syp binding sites,174,2,145,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0035936,Tsp66E,27900,-4.9835081249867165e-5,-5.272803681294078e-17,5875,-0.00391643928063315,-2.6860805322852063e-16,-4.959204998567464,0.999999636138149,Syp to shuffled Imp binding sites,174,2,145,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036030,CG6767,468265,-1.4863873316681e-4,-0.0024349190428267,35700,0.0017585945540355,-0.00267863944249906,4.902141783800407,4.76064424693685e-7,Imp to shuffled Syp binding sites,593,8,186,51,1,51,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036030,CG6767,47220,-1.7317012880331e-4,-0.00597889516151022,35700,0.0017585945540355,-0.00267863944249906,4.965194573604117,3.447413118902546e-7,Syp to shuffled Imp binding sites,593,8,186,51,1,51,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036111,Aps,359075,-1.5603276869355e-4,-0.01156512560606487,88775,-0.00255582117215134,-0.01327292554378792,-8.027246534521634,0.9999999999999996,Imp to shuffled Syp binding sites,210,4,126,288,6,76,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036111,Aps,453925,-1.5403777797859e-4,-0.01221350381839238,88775,-0.00255582117215134,-0.01327292554378792,-8.033919740492632,0.9999999999999996,Syp to shuffled Imp binding sites,210,4,126,288,6,76,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036165,chrb,4494600,-5.158322430094715e-5,-0.00969415815248197,510750,2.9178647145981e-4,-0.00853990131568169,2.981811674496258,0.00143280859642018,Imp to shuffled Syp binding sites,1124,16,187,285,6,96,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036165,chrb,1782000,-4.514511304130924e-5,-0.00892568593730436,510750,2.9178647145981e-4,-0.00853990131568169,2.9259033181307936,0.00171736386999388,Syp to shuffled Imp binding sites,1124,16,187,285,6,96,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036202,CG6024,2712060,-3.335359768944391e-5,-2.1974342712977591e-16,144300,4.3556359925201e-4,-1.8824439056354623e-16,2.6606382567040936,0.00390006626951791,Imp to shuffled Syp binding sites,525,11,77,109,3,51,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036202,CG6024,643245,-3.084927086051426e-5,-2.0552832264145034e-16,144300,4.3556359925201e-4,-1.8824439056354623e-16,2.6464286951614584,0.00406777394912694,Syp to shuffled Imp binding sites,525,11,77,109,3,51,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036451,CG9425,120510,-1.0791970484595e-4,-0.01152317652809321,1950,-0.00705443565253994,-0.01563221929268855,-3.850790991664724,0.9999392312210824,Imp to shuffled Syp binding sites,48,1,48,28,1,28,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036451,CG9425,55620,-1.1446801998842e-4,-0.01050969169244503,1950,-0.00705443565253994,-0.01563221929268855,-3.847160942709092,0.9999383310243704,Syp to shuffled Imp binding sites,48,1,48,28,1,28,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036534,DCP2,1152175,-6.51803627717711e-5,-0.00564165746424433,46750,0.01780923290676234,0.00283930563085009,38.14849184130016,0,Imp to shuffled Syp binding sites,466,6,168,86,3,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036534,DCP2,298210,-6.74932252634417e-5,-0.00683928628149249,46750,0.01780923290676235,0.00283930563085009,38.15342807134939,0,Syp to shuffled Imp binding sites,466,6,168,86,3,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036538,CG15715,128150,-3.5638966391142e-4,-0.011222206297561,13750,0.00420916115294218,-0.00495095503057487,5.316377300628743,5.3754512733181956e-8,Imp to shuffled Syp binding sites,268,3,120,50,1,50,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036538,CG15715,23300,-4.1276350135408e-4,-0.01026828479706952,13750,0.00420916115294218,-0.00495095503057487,5.382022082989535,3.7431050712974064e-8,Syp to shuffled Imp binding sites,268,3,120,50,1,50,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036623,Agpat3,7500,-5.4511311272469e-4,0,375,0.01205702768923742,0,3.6587386162089297,1.4492673277236e-4,Imp to shuffled Syp binding sites,26,1,26,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036623,Agpat3,4500,-6.6081532291512e-4,0,375,0.01205702768923742,0,3.692330063174713,1.2764603163471e-4,Syp to shuffled Imp binding sites,26,1,26,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0036661,CG9705,177205,-1.9636811727879e-4,-1.986975925298371e-16,16775,0.00124263059266345,-2.445770367759186e-17,3.463076748280596,2.6768405807673e-4,Imp to shuffled Syp binding sites,222,3,144,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0036661,CG9705,31955,-1.5521308981578e-4,-1.1832451206987206e-16,16775,0.00124263059266345,-2.445770367759186e-17,3.3640335610301273,3.849209555177e-4,Syp to shuffled Imp binding sites,222,3,144,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0037336,CG2519,783830,-8.587089325754562e-5,-4.8973205904785e-4,41200,-3.3431819786032e-4,-6.241668445168141e-16,-0.6515523914642273,0.7426531984804277,Imp to shuffled Syp binding sites,343,5,136,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0037336,CG2519,121760,-9.400103083899204e-5,-4.327579909764061e-16,41200,-3.3431819786032e-4,-6.241668445168141e-16,-0.6302311274135104,0.7357265640724513,Syp to shuffled Imp binding sites,343,5,136,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0037416,Osi9,38760,-2.1070730597545e-4,-4.7947488098897576e-17,2125,-6.9797095422072e-4,-1.1313884765512842e-16,-0.3924620454919177,0.6526218856575894,Imp to shuffled Syp binding sites,53,1,53,26,1,26,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0037416,Osi9,11400,-2.8095066965122e-4,-2.220446049250317e-16,2125,-6.9797095422072e-4,-1.1313884765512842e-16,-0.33588517116586625,0.6315046824683155,Syp to shuffled Imp binding sites,53,1,53,26,1,26,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0037537,CG2767,6160,-0.00160512868274474,-0.01262859579515643,1225,-0.00497743150444146,-0.01234617636484142,-1.1870483642040404,0.8822805644755701,Imp to shuffled Syp binding sites,53,1,53,30,1,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0037537,CG2767,6160,-0.00152796881953648,-0.01048717902468272,1225,-0.00497743150444146,-0.01234617636484142,-1.214208585052026,0.8875488526517464,Syp to shuffled Imp binding sites,53,1,53,30,1,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0037697,GstZ2,749935,-1.07381067096e-4,-2.240800059467875e-16,184150,-0.00114023747662597,-0.00232808341544168,-6.006332212149765,0.9999999990493944,Imp to shuffled Syp binding sites,609,8,140,248,4,96,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0037697,GstZ2,342490,-1.541608934665e-4,-2.5985043390792e-4,184150,-0.00114023747662597,-0.00232808341544168,-5.734295193823335,0.9999999950964432,Syp to shuffled Imp binding sites,609,8,140,248,4,96,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0037874,Tctp,104895,-6.001849085503568e-5,0,15225,0.0026564530148157,0,5.94710420428948,1.3945142480876615e-9,Imp to shuffled Syp binding sites,91,1,91,127,1,127,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0037874,Tctp,144855,-7.649469463007537e-5,0,15225,0.0026564530148157,0,5.98317515166983,1.11867703745286e-9,Syp to shuffled Imp binding sites,91,1,91,127,1,127,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0038294,Mf,1633140,-1.9596549602222955e-5,-0.01671632361311929,27950,0.08094738588918489,0.06419635566798014,125.92579185004962,0,Imp to shuffled Syp binding sites,165,6,30,149,3,68,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0038294,Mf,987480,-1.731133586963699e-5,-0.01660788772836635,27950,0.08094738588918489,0.06419635566798014,125.92223771798056,0,Syp to shuffled Imp binding sites,165,6,30,149,3,68,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0038826,Syp,9177450,-2.5118294780408737e-5,-0.01155743984746855,4399625,0.01225710652970743,-3.795572027980853e-16,313.9032999031719,0,Imp to shuffled Syp binding sites,1561,25,236,2820,55,228,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0038826,Syp,17361930,-2.319716736341833e-5,-0.01087849592464691,4399625,0.01225710652970746,-3.795572027980853e-16,313.8542006361957,0,Syp to shuffled Imp binding sites,1561,25,236,2820,55,228,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0038947,Sar1,155390,-1.6729102222709e-4,-0.00295828760014039,15375,-6.4996004093134e-4,-1.9446477986319166e-16,-0.9619823722022688,0.8319632057945658,Imp to shuffled Syp binding sites,203,5,69,107,3,51,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0038947,Sar1,56850,-9.807021858799184e-5,-1.9304858510329294e-16,15375,-6.4996004093134e-4,-1.9446477986319166e-16,-1.0999427349146893,0.8643128519615066,Syp to shuffled Imp binding sites,203,5,69,107,3,51,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0038984,AdipoR,69350,-1.8247952201819e-4,-0.00482615396706112,3325,0.00276177598813906,-0.00435497358112024,2.13925217069615,0.01624394707951592,Imp to shuffled Syp binding sites,72,1,72,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0038984,AdipoR,25550,-2.2310079413174e-4,-0.00816318753983335,3325,0.00276177598813906,-0.00435497358112024,2.168766981569578,0.0150855330511845,Syp to shuffled Imp binding sites,72,1,72,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0039358,CG5028,457300,-1.1760027845223e-4,-3.0734265122710494e-16,37400,0.00395119142347296,-1.1881238754844525e-16,10.36664119282855,1.9019058387933163e-25,Imp to shuffled Syp binding sites,283,6,99,48,1,48,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0039358,CG5028,147950,-1.0067008737e-4,-2.73804287450198e-16,37400,0.00395119142347296,-1.1881238754844525e-16,10.32350572924793,2.9799482671921567e-25,Syp to shuffled Imp binding sites,283,6,99,48,1,48,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0039830,ATPsynC,21725,-2.388097706698528e-5,-4.229309207270912e-18,1125,-0.0012340670033567,3.056986262913477e-16,-1.8964332196128124,0.9709204991710484,Imp to shuffled Syp binding sites,29,1,29,52,1,52,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0039830,ATPsynC,39105,-4.195824667721218e-5,-3.3790470572822143e-17,1125,-0.0012340670033567,3.056986262913477e-16,-1.8681050668627448,0.9689962730835888,Syp to shuffled Imp binding sites,29,1,29,52,1,52,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0039858,CycG,1144485,-4.7297360311518893e-5,-2.5519388233936115e-16,91350,0.00122389457539454,-2.270168414144828e-16,5.095256828095816,1.744802638435939e-7,Imp to shuffled Syp binding sites,285,7,73,133,4,52,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0039858,CycG,552510,-4.7979974405250025e-5,-4.9829580260063455e-5,91350,0.00122389457539454,-2.270168414144828e-16,5.09799291697771,1.7197844480887457e-7,Syp to shuffled Imp binding sites,285,7,73,133,4,52,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0039915,Gat,45500,-1.6953057269355e-4,-0.00838476933338455,1050,0.00975659866181228,-0.01051393242426798,2.8897132351974224,0.00196766033725641,Imp to shuffled Syp binding sites,29,1,29,30,1,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0039915,Gat,39000,-1.7004549435525e-4,-0.01051984658650284,1050,0.00975659866181228,-0.01051393242426798,2.8898631401508794,0.00196672984888287,Syp to shuffled Imp binding sites,29,1,29,30,1,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0040070,Trx-2,54225,-1.965287699802e-4,-0.0052291682269829,1500,0.0214758978950909,-1.26599255832452e-16,9.158323803490678,8.393098771993796e-20,Imp to shuffled Syp binding sites,80,2,54,52,1,52,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0040070,Trx-2,14460,-1.8738751220314e-4,-0.00354425332979206,1500,0.02147589789509091,-1.26599255832452e-16,9.15446089510542,8.682388344553911e-20,Syp to shuffled Imp binding sites,80,2,54,52,1,52,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0041094,scyl,789105,-7.999899731483323e-5,-0.00843017039067097,106950,0.00993082412913582,-4.6540131743096085e-17,44.35120752621481,0,Imp to shuffled Syp binding sites,557,8,160,82,2,54,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0041094,scyl,390310,-8.049641744752296e-5,-0.00649520463641553,106950,0.00993082412913582,-4.6540131743096085e-17,44.353411259439746,0,Syp to shuffled Imp binding sites,557,8,160,82,2,54,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0041188,Atx2,1298925,-5.552920725301015e-5,-3.08095362291941e-16,46000,0.0090960654761848,-5.972089094882183e-17,25.18064435972823,2.864291658070929e-139,Imp to shuffled Syp binding sites,493,8,74,55,2,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0041188,Atx2,180720,-4.77813543013462e-5,-2.362045693780478e-16,46000,0.0090960654761848,-5.972089094882183e-17,25.159326115588726,4.866836087158208e-139,Syp to shuffled Imp binding sites,493,8,74,55,2,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
